"SRR1917694_sorted"	"SRR1917695_sorted"	"SRR1917696_sorted"	"SRR1917697_sorted"	"SRR1917698_sorted"	"SRR1917699_sorted"	"SRR1917700_sorted"	"SRR1917701_sorted"	"SRR1917702_sorted"	"SRR1917703_sorted"	"SRR1917704_sorted"	"SRR1917705_sorted"	"SRR1917706_sorted"	"SRR1917707_sorted"	"SRR1917708_sorted"	"SRR1917709_sorted"	"SRR1917710_sorted"	"SRR1917711_sorted"	"SRR1917712_sorted"	"SRR1917713_sorted"	"SRR1917714_sorted"	"SRR1917715_sorted"
"putative_UTR:m2444499_2444585"	192	131.5	201	415.5	595	399.5	806.5	497.5	242.5	416	295	82.5	53	340.5	298.5	399.5	198	201.5	288	600	157	111
"gene:Rv2182c"	2204.58	1106.5	1849.17	3843.5	5330.08	3712	7613.66	4154.17	2520.58	4392.83	3047.92	1175.67	498.67	3201.25	2956.25	4677	2026.83	2316	3477.33	5685.66	1679.17	1163.83
"putative_UTR:m2445330_2445414"	367.75	138.83	295.33	623	886.25	586.33	1183.5	632.66	393.75	776.66	603.75	165.33	62.33	445.08	380.25	657.16	303	368.16	669.83	904.33	242.83	146.83
"gene:Rv2183c"	488.58	190.17	377	1434.83	1832.58	1287.66	2344	1221.83	737.08	2061	1361.75	613.67	101	746.08	730.25	815.66	400.16	410	1408.66	2355.5	304.5	214.83
"gene:Rv2184c"	1133.08	523	906.5	3036	4000.41	2784.67	4592.16	2631.83	1593.42	4847.91	3528.58	1654.17	299.17	1683.25	1604.92	1483.92	776.5	716	3504.33	5626.75	947.5	689.5
"putative_sRNA:p2446291_2446466"	27	30	62	99	106	64	140	114	40	103	87	43	24	114	72	91	54	59	72	136	54	50
"putative_UTR:m2446947_2447065"	250.83	153.5	225.5	476.83	575	374	781.83	527.33	308.67	788.91	608.92	294.83	68.5	311	254.17	277.92	138	143.67	780.33	1332.58	199.5	178
"gene:Rv2185c"	650.5	308.83	518	1083.33	1292.5	806.83	1514.33	976.5	666.17	1909.91	1447.25	559.83	140	666.67	569.17	545.75	275.33	340	1614.33	2702.75	538.33	398
"putative_sRNA:p2447487_2447696"	13	20	17	46	37	27.33	70	63	20	147	105	36	10	40	20	53	24	42	61	151.5	69.5	72
"putative_UTR:m2447501_2447604"	110.5	43.83	87	145	205.17	129.5	230.5	141	111.83	279.92	213.08	61	14.83	73	104.67	72.25	37.33	42.33	279.33	436.75	65.33	40
"gene:Rv2186c"	248.17	94.83	156.5	253	288	210.5	371.5	238.17	143	483.83	333.75	133	19.5	140.17	207.83	142.83	58.83	111.33	493.83	847.67	63.83	39
"putative_UTR:p2448126_2448159"	47.5	23	42	75.5	109	54.83	107.5	54	39.5	124.5	129.5	65.5	5	65.5	62.5	61.5	29.5	33.5	149.5	322.5	28.5	17.5
"gene:Rv2187"	1161.67	560.67	945	2031.67	2350.17	1707.33	2088	1331.33	901.33	3624	2763.5	863.17	178.83	1320.17	1123.83	1259.67	653	812.67	3422.67	5877.17	761.83	595.33
"putative_sRNA:m2448968_2449440"	157	111	213	420.5	392	320	568	318	213	730	436	162	28	248	168	313	161	183	454	775	225	173
"putative_UTR:p2449963_2449988"	47.17	23.17	18	75.17	78.17	66.5	82.5	48.33	26.83	151	123	26.67	6.83	45.67	49.33	47.67	28.5	27.67	134.67	293.17	17.33	16.33
"gene:Rv2188c"	286	99.5	212.5	577	766	641	1185	617	311.5	1323	943	385.5	87.5	383.5	337	475	208.5	251.5	646	1032	250.5	255
"putative_sRNA:p2450051_2450411"	231.67	144.17	244	575.67	647.67	483	706	369.33	255.33	869.5	684	250.67	65.33	386.67	256.33	436.17	222	186.17	723.17	1203.67	448.83	366.83
"putative_sRNA:p2451044_2451341"	115	53	81	225	225	186	384	198	113	318	151	59	15	96	55	79	43	63	301	435	124	74
"gene:Rv2189c"	657.67	227	502.83	2441.66	3018.33	2488.66	4666.16	1968	1245.83	6313.82	4647.33	2387.33	458.17	2473	1753.66	641.5	353.83	377.5	2369.33	3843.33	518.67	353.5
"putative_UTR:m2452021_2452114"	668.67	229	396.33	1939.66	2069.83	1607.66	4681.66	2318.5	1349.83	3179.32	2126.83	1224.33	288.17	1753	1314.16	597	340.83	272	1785.33	3047.33	395.67	236
"gene:Rv2190c"	4465.67	1359.5	3054.33	14347.66	16504.83	12221.66	30919.16	14994	9316.33	31861.82	21729.33	9765.83	2224.17	13516	10745.66	4892	2319.83	2626	15805.33	25665.83	2821.67	1725
"putative_UTR:m2453273_2453436"	333	108	279	1221.5	1143	887	2078	876.5	572.5	2992	2231.5	607	225	1231.5	760.5	539.5	224	283	1542	2167.5	309.5	197.5
"gene:Rv2191"	150	74	102	364	519	380	464	252	130	816	652	254	159	854	1305	889	437	462	534	1089	63	47
"gene:Rv2192c"	381.5	142.5	274.5	995.5	1367.5	1054.5	1604	772	449.5	2688.5	1881.5	809.5	147	803.5	1172.5	1055.5	505.5	665	1272	2076.5	153	93.5
"gene:Rv2193"	4262.17	2247	3721.17	9454.66	10247.83	8081.16	8784.83	4858.5	3784.5	14119.66	10454.66	3147.33	900.5	4974.5	8429.66	8606.66	3874	4844.5	19651.16	36105.49	1947.17	1359.33
"putative_sRNA:m2456973_2457240"	104.5	57.5	103.5	247.5	245.5	182.5	420	243	144.5	540.5	417.5	156.5	19	124.5	111.5	139.5	86.5	127	416	638.5	88	100.5
"putative_UTR:p2457513_2457552"	266.67	128.5	225.17	597.16	723.83	517.66	510.33	313.5	221.5	1006.16	747.66	253.83	61	351	461.16	381.16	158.5	238	1280.16	2617.49	121.67	93.83
"gene:Rv2194"	2158.17	1077	2095.67	5149.16	7662.33	5230.66	4411.33	2700	1865	10739.66	8204.66	2684.33	558	3552.5	5118.66	4143.66	1967.5	2533	11565.66	20744.99	1241.67	809.83
"gene:Rv2195"	4731	1757.5	3222	10157.5	13261.5	9350	9254.5	5375	4142.5	18052.5	14252.5	5095	1185	6950	9648	8272	3944	4609.5	19406.5	33303	2417.5	1842.5
"putative_sRNA:m2458935_2459293"	133	72	121	232	216	156	476	269	156	462	281	107	59	267	246	225	128	113	133	391	142	106
"gene:Rv2196"	7433	2605.5	5445.5	19661	24798	18107.5	17271.5	10294	8009	32145.5	23896.5	8687	1828	11452	16938	13512.5	6274.5	7230.5	34148.5	59798.5	4420	3568.5
"putative_sRNA:m2459933_2460318"	57	35	59	86	77	84	220	96	77	95	56	21	20	144	87	403	182	179	81	105	55	75
"putative_UTR:p2461328_2461544"	531	181.5	357.5	1646.5	2242.5	1667	1650.5	984	664.5	3422.5	2596	892.5	177.5	1210	1662.5	1106	536.5	720.5	2226	4235.5	354	298
"gene:Rv2197c"	737	248.5	391.5	2438.5	3310	2265.5	2953	1656	970	4196.5	3085	1582	209	1409.5	2064	1781.5	855.5	1004	2700.5	4850.5	362	276
"gene:Rv2198c"	650.33	304	580.83	2969.83	3240.17	2325	2560.83	1356.5	799.83	5938.33	4715.75	1827.33	373.67	1805.17	2287.67	2541	1142.67	1396.67	4066.17	7798.5	633.33	576.67
"putative_UTR:m2463048_2463232"	451.33	206.5	336.17	1354.83	1257.5	852.67	1171.33	695.67	441	2328.5	1828.08	747.33	135.5	673.67	920.67	729	341.5	500.17	2372.33	4165.16	279.67	311.67
"gene:Rv2199c"	1058.33	474	788.67	2224.83	2702	1862.17	2101.83	1256.67	887	4429.67	3246.08	1289.83	258.5	1428.67	1854.67	1344	696.5	850.17	5049.83	8402.66	507.67	414.67
"gene:Rv2200c"	2492.5	1135.5	1991.33	5433	7219.83	4387.17	5060	2826.67	2251.67	11328.5	7803.58	2715	649.83	3669	5202	3556.5	1623.83	2131	13288.17	20965.17	1033.33	840
"putative_UTR:m2464752_2464836"	495.5	233.5	425.5	1079	1522.5	866.5	1056	518.5	439.5	2264.5	1419.5	531.5	120.5	681	941	701	267	362	2508	3875	210	154
"gene:Rv2201"	362	156	365	1377	1436	1018	1567	948	574	2614	2097	752	237	1355	1229	1526	688	933	2254	3796	514	422
"putative_sRNA:m2465516_2465780"	31	8	38	82	115	127	159	68	58	193	141	63	20	155	147	185	84	91	106	224	17	21
"putative_sRNA:m2466720_2466943"	212	129	283.5	992	1218	1092.5	1167.5	572	334	1214.5	855	399	186.5	1016	1313.5	1063	492	477	629.5	1057	157.5	112.5
"gene:Rv2202c"	1290	585.83	1320	4104	5286.17	4229.83	5741.17	2670.17	1626.67	5017.83	3610.83	1517.33	683.5	4005.17	5588.67	4726.5	2394	2633.33	3654.67	6332.67	672.33	452
"putative_UTR:m2468028_2468210"	120	40.33	144	402	548.67	378.83	653.67	290.17	174.17	596.33	470.83	131.83	63	468.17	608.67	567	233	228.83	351.67	603.67	71.33	53.5
"gene:Rv2203"	247	115	260	1111.5	1052.5	761.5	1266	814	381.5	2432	1709	613.5	229	1044	700	1091	488	806.5	1695	2971	292	222
"putative_UTR:m2468316_2468930"	2119.17	1164.33	2064.17	5258.75	7666.5	5838.5	8309.75	4085.17	2697.25	7689.66	5505.16	2398.33	961.83	6134.33	8259.42	6113.83	2831	3099.58	5092.75	8874.83	1524.5	1278.33
"gene:Rv2204c"	2062.33	1164.17	1754	4158.08	6651.5	4806.5	6888.91	3586	2325.58	5971	4106.5	1676.67	609.5	4387.33	5426.58	4476	1959	2263.08	4477.41	7156.5	1367	1029.67
"putative_sRNA:p2468955_2469146"	90	56	107	287.5	334.5	183.5	380	265	113.5	597	416	175.5	63	333	197	267	149	201.5	511	839	105	106
"putative_UTR:m2469288_2469386"	496.83	216.17	430.5	1198.75	1913.83	1267.83	1742.25	913.66	589.08	1892.5	1328.33	405.33	162	1094.83	1348.58	1229	523.5	572.08	1230.08	1800.5	315.83	221
"gene:Rv2205c"	175.67	74.17	137.83	490.42	671.33	423	831.75	421.83	228.25	883.17	624.33	208.5	62.67	415.17	433.58	504.67	202.5	300.08	481.92	729.83	92.5	83
"gene:Rv2206"	500.33	211.67	449.83	1302.83	1694.67	1148.33	1351.33	791.5	503.5	2932.67	2142.67	774.17	170.83	1067.83	1507.33	2093.5	916.5	1163	2281.67	3917.33	263	161
"putative_sRNA:m2471071_2471328"	48	31	62	107	187	136	335	160	70	196	119	57	15	153	128	140	88	73	102	152	75	57
"putative_UTR:p2471333_2471410"	65.33	17.67	38.83	138.33	189.67	128.33	180.83	105.5	52	338.67	213.17	91.17	22.83	103.33	152.33	192.5	81	108.5	201.67	418.83	21.5	15
"gene:Rv2207"	349.33	110.67	280.83	1208.33	1918.67	1412.33	1398.33	792	406.5	3095.67	2254.17	982.17	234.83	1031.83	1464.83	1535.5	784	1019	1337.67	2360.83	159	107
"gene:Rv2208"	224.5	104.5	176	755.17	1216.5	951	879.17	487.5	268.33	1945.5	1340.5	671.17	128	649.5	1024.67	1019	544.5	561	691	1255.5	88.5	71
"putative_sRNA:m2472528_2473389"	892	551	1017	1585	1789	1355	3198	1686	1030	1955	1425	641	213	1467	1306	1430	680	928	928	1461	762	567
"putative_UTR:p2473289_2473399"	140.5	66.5	78	250.67	356	250	737.67	358.5	163.33	403	290	117.17	38.5	308.5	388.67	389.5	194	211	254	316.5	84.5	97.5
"gene:Rv2209"	280	114	223.5	575.67	729.5	595	1440.67	670	388.33	1005.5	729.5	315.17	125	682	1032.17	994	516	536.5	567	887	214.5	195.5
"putative_UTR:m2474499_2474863"	559	268.5	453	1477.5	2002.5	1619.5	2698	1151	812	2022	1531.5	694	191.5	1217	1488.5	1406.5	649	651	1183.5	2112.5	414	299
"gene:Rv2210c"	674	298	542.83	2006.67	2537.17	1723.17	2503	1312.33	766	3600.5	2684.83	1138.5	262	1265.83	1712.83	1693.83	770.67	953.5	3068.5	5353.83	449	274.83
"putative_UTR:m2475971_2476041"	55	23.5	47.83	223.67	270.17	167.67	249	166.33	86	428	308.33	158	15.5	120.33	78.33	169.33	90.67	98	402	809.33	32	27.83
"gene:Rv2211c"	584	233	479.33	2352.17	2454.17	1795.67	2098	1321.33	716	4584.5	3418.33	1363.5	204	1197.83	882.33	1960.33	870.67	1166.5	4170	7353.33	406	292.33
"gene:Rv2212"	688.5	341.5	631	1827	1710	1371	2450	1461	814.5	1896.5	1569	698.5	209	1162.5	1223.5	1468	726	944	1979	3310.5	698	415.5
"putative_sRNA:m2477901_2478705"	209	102	203	498	566	463	987	535	254	592	527	205	78	602	815	920	506	496	299	477	195	170
"gene:Rv2213"	738.5	265.5	529	2456	2798	1974	2098	1382	878.5	5767.5	4475	1688.5	230	1390.5	1127.5	1894	920	1396	4550	8075.5	500	369.5
"gene:Rv2214c"	1707.5	842.5	1379.5	3982.5	5265.5	3849.5	5487	3125.5	1881.5	8943.5	6148	2410.5	522	2674	4163.5	3554.5	1628	1883.5	6774	11621.5	817	537
"putative_UTR:m2481702_2481729"	222.5	120.5	210.5	476.5	507.5	377.5	582	320.5	221.5	982.5	730	227.5	38	245	349.5	309.5	133	150.5	791	1297.5	71	50
"putative_UTR:p2481889_2481964"	181	112.5	208.5	433	699.5	500.5	561	296.5	191	1045.5	806.5	220	47.5	328	412	523	268.5	284	710.5	1143	150.5	91
"gene:Rv2215"	2676	1330.5	2308.5	6002	8501	6037	7490.5	4677	2563	12973.5	9920.5	3863	879	4937.5	6211.5	7159.5	3424.5	4119	9038	15959	1836.5	1416
"gene:Rv2216"	1034	465.5	800	2520.67	3779.33	2816	3226	1986.33	983.5	5580.67	4308.83	1928.33	427	2221.5	2715.17	3364.17	1572	1891.5	4016.17	7441.17	786	487.83
"putative_UTR:p2484541_2484583"	60	33	52.5	190.67	228.83	161.5	208.5	136.83	66	349.67	224.83	82.83	14	91.5	123.67	154.17	61.5	75.5	213.67	332.67	57	28.33
"gene:Rv2217"	1060	588.5	979	2220.67	3269.83	2653.5	2837.5	1635.83	924	4657.17	3152.83	1346.33	372.5	2060.5	2469.17	3226.67	1551.5	1614	3325.67	5928.67	668	467.33
"putative_sRNA:m2484770_2485093"	131	64	205	255	331	238	398	231	127	529	322	124	37	177	208	309	110	138	257	424	169	153
"gene:Rv2218"	1726	874.83	1432.5	3455.67	4355.67	3193.67	3964.83	2457.83	1382.17	6546.83	5073.17	2145.33	589.83	2690.83	3453.17	3942	1781.67	2119.33	4827.83	8444.5	1101.17	810.17
"putative_UTR:p2486209_2486234"	124	39.83	106	238.17	303.17	204.67	264.83	168.33	108.67	419.83	335.67	123.33	23.33	165.83	207.17	209	85.17	105.83	286.83	582	59.17	47.17
"gene:Rv2219"	1564.5	708.33	1511.5	3855.17	5068.5	4020.25	4412.83	2521.33	1423.67	6496.67	4871.83	1847.33	504.83	2995.83	3208.67	4405.5	2091.67	2171.83	3721.83	6785.5	1022.67	709.17
"putative_UTR:p2486988_2487077"	344.5	162	325.5	796	1078.33	722.08	967	603	297.5	1397.33	998.67	425.5	125	789.5	727	1153	566	489	633.5	1273.5	202	183
"gene:Rv2219A"	320	141	238	500	712	609	919	410	343	774	465	255	119	598	798	976	504	484	593	893	168	95
"putative_UTR:p2487482_2487614"	515	196	357.5	929.5	974.33	674.08	1514.5	814	546	1286.33	1000.67	320	126.5	696	567.5	647	297	399.5	1159.5	1978.5	313.5	249
"gene:Rv2220"	4434.5	1512	3565	11112	11789	8058.25	15786.5	10349	5885.5	13225.5	9794	3179	1256	7686.5	6296	5146	2330.5	3676.5	19611	32318.5	3568.5	2468.5
"putative_sRNA:m2488096_2488230"	17	17	21	27	33	49	113	46	30	58	39	14	6	33	52	20	24	15	25	33	37	18
"putative_UTR:p2489052_2489274"	1372.5	312	745.5	3076.5	3104.5	2176.5	5009	3451	1964	3911	2565.5	1056	202.5	1617.5	1757	1138	428	680	5636.5	9906	804	634.5
"putative_UTR:m2489307_2489368"	52	14.5	30.5	149	200.5	192	182.5	99.5	52	295	237	83	14.5	115	132.5	126.5	50.5	62.5	191	246	29.5	32
"gene:Rv2221c"	1948.33	723	1525	5143.16	7410.33	6022.16	7883.16	4324.66	2317.33	12523.66	8422.33	3665.33	795.17	4539	5178.33	7280.83	3945.83	4436	5809.16	9747.33	1559.67	1073.33
"putative_sRNA:p2489977_2490244"	20	12	35	52	81	78	138	90	32	123	82	21	17	159	136	217	98	86	57	96	44	25
"putative_UTR:m2492354_2492401"	238.83	125	224.5	541.66	579.83	476.66	758.66	439.16	235.33	988.16	834.83	368.83	68.67	401	558.83	540.33	306.83	225.5	926.16	1643.83	149.17	119.33
"gene:Rv2222c"	2734.83	1462	2548.5	6501.66	7990.33	5722.16	8250.66	4507.16	2689.83	12790.66	9894.83	4251.33	739.17	4378.5	6627.83	7032.83	3598.33	3545.5	12408.16	21365.33	1727.17	1356.33
"gene:Rv2223c"	720	358	556.5	2413	2983	2365.5	2102.5	1270	770	4529	3594	1536.5	277.5	1689.5	2104	2134.5	1015.5	1020	4016.5	6908	395.5	328.5
"gene:Rv2224c"	1481	663.5	1316	3466.5	4868	3948.5	3921.5	2056.5	1401.5	5331.5	4124	1608	579	3184	4906.5	5211.5	2658	2701.5	4798	8238.5	701	490.5
"putative_sRNA:m2497549_2498369"	915	582	962	2075	3082	2245	4689	2609	1182	2463	1493	664	271	2125	2023	2208.5	1146	1152	1065	1995	997	825
"putative_UTR:p2497688_2497741"	32.5	13	47.5	147	133.5	104	42	8.5	21.5	111	83.5	16.5	12	36.5	71.5	53.5	15.5	26	63	139.5	23.5	20
"gene:Rv2225"	723	380.5	685.5	2350.5	3365.5	1715	1858	878	725	3108	2197.5	1101	265.5	1330.5	1720.5	2061	986	1305.5	1781.5	3226	438	350
"gene:Rv2226"	301.5	99.5	230.5	812.5	1216.5	697	766.5	539.5	412	1901.5	1528.5	491	139	693	629	983	529	600	1298	2171	202	174.5
"putative_sRNA:m2499198_2499380"	21	9	25	46	47	41	80	37	31	50	80	14	4	58	16	52	29	25	15	45	43	30
"putative_sRNA:m2500131_2500820"	285207	126735.5	215452.5	246367	518181	443297.5	731652	409212	276569.5	249887	147358	57790	35056	276323	248463	337483.5	180565.5	334340	81385	122787.5	141043	90155
"putative_sRNA:p2500386_2500819"	12	5	19	73	76.5	51	49.5	23	20	151.5	159	31	11.5	45.5	33.5	75	17.5	28.5	161.5	261.5	21	14.5
"gene:Rv2227"	303	124	253.5	439	448	334	789	507	318.5	794	617.5	190.5	39	252.5	206.5	191.5	101	126	646	990	182.5	106
"putative_UTR:m2501209_2501643"	154.5	63.5	138.5	857.5	1053.5	788.5	724	445	192.5	1480	1116	451.5	77.5	359.5	421.5	340.5	161.5	119.5	1121.5	1824	149.5	120
"gene:Rv2228c"	258.5	89	213	979	1349.5	998.5	1018.5	602	340.5	1650	1267	572.5	81	459.5	567	438	224	164.5	1131.5	1882	177.5	115.5
"gene:Rv2229c"	205	77	109.5	583	848.5	593.5	583	325	259	1196.5	916.5	369	59	315	451	335	178.5	184	947.5	1479	116	61
"gene:Rv2230c"	261	101	203	821.5	1271.5	902.5	920.5	585	282.5	2050.5	1422.5	645.5	77	536.5	664.5	607.5	288.5	340.5	998.5	1797	143.5	89
"gene:Rv2231c"	259	149	265.5	810.5	913.5	772.5	900.5	492.5	268.5	2210.5	1540	729	106.5	440.5	577.5	530	271.5	269.5	1198	2068	139	134
"putative_sRNA:p2505652_2506153"	162	83	101.5	336	375	226.5	495	286.5	230.5	515.5	391	125	20	242	164	209.5	129	140.5	342.5	485.5	154.5	117
"gene:Rv2231A"	13	3.5	14.5	34.5	39.5	21.5	56.5	9.5	14	38.5	38.5	13.5	8	32.5	21.5	19	10.5	15	16	30	9.5	9
"gene:Rv2231B"	25	13	16	30	51	49.5	110.5	37.5	24	58.5	48.5	28	4	44.5	28	28.5	17	14.5	34	45	6.5	13
"gene:Rv2232"	257	88.5	212	553.67	594.17	555.17	698.5	462.5	301.5	840.67	639.5	222	61	352.67	670	587	293.33	247.17	798	1406.17	90.83	109
"putative_sRNA:m2506501_2506663"	35	30.5	34.5	90	101	113	194.5	100.5	61.5	152	105	46.5	6	70	60	46	31	30.5	89	155.5	32.5	26.5
"putative_sRNA:m2506979_2507338"	34	40	43	127	104	139	209	95	74	175.5	112	52.5	20	89	100	135	70	86	85	133	99	52
"gene:Rv2234"	200.5	75.5	170	380.17	514.17	372.67	499	315.5	183.5	631.67	478.5	233	63	334.17	436.5	446	227.33	254.17	452.5	805.17	95.33	84
"gene:Rv2235"	470.5	196	398	1092.17	1360.67	1093.17	1505	929	480	1999.67	1515.5	579	121.5	758.67	926.5	795	442.83	449.67	1225.5	2167.67	259.33	237.5
"gene:Rv2236c"	185	76	103	327	428	259	554	298	193	739	489	254	24	165	200	173	99	89	314	495	99	70
"putative_UTR:p2508453_2508481"	39	28	46.5	123	179	126.5	163.5	97.5	40.5	294.5	187.5	114	27.5	127.5	146	122.5	72.5	60.5	159.5	335.5	30	33.5
"gene:Rv2237"	351	221	338	930	959	758	1212	737	458	1714	1172	411	98	482	674	413	210	239	1119	1720	373	297
"putative_UTR:m2510031_2510350"	622.5	303	501	1186	1196.83	880.25	2094	1061.67	619	2660.33	2064.5	854.33	164.5	1070.08	902.83	703.67	322.17	353.5	1192.67	2129.67	436.83	422
"gene:Rv2237A"	449.17	215.83	317	825.17	921.67	674.25	1550	836.5	483.17	1754.5	1300.17	602.83	115	657.25	707.67	498.17	255.17	261.67	1021	1659.67	282.33	281.33
"putative_UTR:m2510670_2510714"	48.67	26.83	50.5	155.5	197.17	190.42	245.5	128.67	83.17	397.83	257.83	120.17	16.83	87.75	126.83	101.17	56.17	44.67	296.5	572.17	38	27.33
"gene:Rv2238c"	428.67	179.33	356	1326.33	1870.33	1406.08	2081.5	1125.67	559	3545.83	2503.5	1062.17	155.33	926.92	1002.67	911.5	441	489.5	2405	4235.83	339.33	237.33
"gene:Rv2239c"	511.33	193.83	393.67	1089.67	1463.67	1148.83	1967.83	1011.83	578.5	2412.17	1795.5	754	113.33	783	776.33	742.5	312.83	377.83	1600.33	2719.5	356.17	249.33
"putative_UTR:m2511653_2511689"	19.83	8.83	8.67	53.33	67.67	63.83	70.33	41	19	198.83	154.17	63.5	4	25.83	43	33	21.83	18.83	84	194.17	13.67	5.83
"gene:Rv2240c"	331.83	117.33	256.17	1161	1181.67	1034.33	1574.83	712.67	357.17	3050.5	2687.33	616	135	650.17	738.67	1060	402.83	553	1639.5	2674	184.67	138.83
"putative_UTR:p2512295_2512538"	205	119.5	275	686.5	1024.5	706.5	872.5	549	231.5	1585	1222	357.5	77	500	779	410.5	155.5	185.5	1413.5	2452	145	120
"gene:Rv2241"	2806.17	1259.33	2429	7284	9849.67	6954.33	9632.5	5308.5	3286.33	16743	13202	4904.17	1028.83	5321.17	8709	5118.33	2473.33	2549.33	11307.17	19054.66	1828.17	1264.67
"putative_UTR:p2515245_2515303"	120.17	31.83	65	346.5	522.17	275.83	556.5	313	154.83	900	668.5	348.67	38.83	264.67	420.5	266.83	151.83	119.33	339.17	699.66	95.67	62.67
"gene:Rv2242"	415.67	210.33	392	1464.5	2011.17	1544.33	1786.5	1028.5	492.33	3459.5	2491	1022.67	188.83	1212.67	1316	1078.83	597.33	578.33	1475.67	2756.16	367.17	264.17
"putative_sRNA:m2516050_2516674"	101	40	68	238	321	258	518	252	159.5	506	424	229	30	264	388	477	231	373	310	520	104	97
"gene:Rv2243"	428.5	213	575.75	2849.58	3476.42	2047.25	2518.75	1671.92	537	14768.41	14338.83	4266.25	751.5	4623	3732	28168.58	13468.92	20879.25	8905.5	16961.91	1025.83	754
"gene:EBG00000313389"	3	3	4	2	22	9	4	0	1.5	10	4	6	8	20	5	8	2	7	0	6	1	2
"putative_UTR:p2517696_2517770"	121.33	49.17	134.08	994.91	1197.75	580.75	700.42	461.42	214.5	4915.24	4314.66	1013.08	200.67	1127.83	795.33	3993.74	1590.41	3191.91	3984.99	6214.41	330.67	220.17
"gene:Rv2244"	386.33	205.67	465.58	3724.08	4742.91	2387.25	2383.58	1681.08	747.33	14924.24	12701.33	3980.42	703.67	3900.16	3035.83	12449.58	5473.75	9529.08	13121.49	19934.91	1114.33	743.33
"gene:Rv2245"	1136	514.67	1121.92	9910.25	14538.25	8349.92	7807.42	4797.25	2178	33083.91	28248.66	9847.42	1687	10416.33	10308.16	39413.08	18724.75	27099.41	22425.99	38656.24	2248.67	1342.83
"putative_UTR:p2519366_2519395"	18.67	12	23.33	236.83	305.33	188.17	140.67	126.17	31.33	767.33	695	162.17	33.33	276.83	242.83	773	343.83	493.66	367	683	48.5	23.83
"gene:Rv2246"	791.67	291.67	802.83	7769.83	12136.16	7171	5870.83	3741.83	1541.33	21573.99	18653.99	5958.33	1670.67	9854.16	11324.83	31319.99	14025.33	18761.33	12472.49	21872.99	1667	992.17
"putative_sRNA:m2519622_2519803"	13	9	24	12	40	16	54	31	12	27	22	1	7	22	34	62	54	16	19	22	14	6
"putative_sRNA:m2520379_2520741"	61	29	52	149	143	107	408	145	111	204	120	54	24	137	121	102	38	73	78	133	138	87
"putative_UTR:p2520713_2520742"	44	14.17	36	353.5	500.83	312.83	279.17	148.67	77.5	943.66	822	294.16	80.83	432.83	557	1296.99	582	756.66	545	974.5	69	40.33
"gene:Rv2247"	1377	450.17	1173.5	9947.83	14720.66	10608.67	8633.33	5176.17	2530.33	19523.16	15729.33	6704.33	2098	12295.5	15471.83	37573.49	18202.83	21610.16	11556.5	20384.83	1915.33	1191.33
"putative_UTR:p2522165_2522359"	195	66	181.5	1838.83	2236.33	1832.33	1318.67	825	380.33	3310	2736.33	960.67	304.17	2134.17	2404.33	3987	2024.83	1991.5	2094.5	3556.83	311.83	251.5
"gene:Rv2248"	167	69.5	190.5	1456.33	1791.33	1347.33	1222.67	812.5	369.33	2046	1630.33	699.17	226.17	1532.67	1284.83	1758.5	928.33	770.5	1629	2959.33	190.83	139
"putative_sRNA:p2523222_2523745"	24.5	5	30	168.5	316.5	226.5	193.5	77	69	489.5	373	108	26.5	240	378.5	386.5	135	96	108	251.5	14	4
"gene:Rv2249c"	63.5	43	87	148	184.5	173.5	163	114	57	253	188.5	79.5	22	113.5	107	491	238.5	308.5	295	452	68	56.5
"gene:Rv2250c"	37.5	24	34	55	103.5	81.5	93	47	29	99	74.5	32.5	6	48.5	38	232	130.5	192.5	88	186	43	49.5
"gene:Rv2250A"	52.5	25.5	72.5	171	178	128	178.5	94	57.5	268	204.5	87.5	16	101.5	84	366.5	214	254	184.5	326	68	57
"gene:Rv2251"	328	172.5	361	775.5	987	672	853.5	556.5	256.5	1277	988	400.5	80.5	536	416	1633	886.5	1100.5	987.5	1818	351.5	247
"gene:Rv2252"	184	148.5	215	573	721.5	543	502	384	155.5	807.5	603.5	220.5	50.5	308	194	786.5	423.5	511.5	743	1343	422.5	290.5
"gene:Rv2253"	81.5	45.5	61.5	157.5	177.5	156	221	150.5	90.5	298.5	203	87.5	8	93.5	49	162	76	90	233	465	120	161.5
"gene:Rv2254c"	24	15.67	41.17	168.83	288	235.58	219.75	86.75	63.83	465	358.5	179.25	50	290.83	393.25	277.83	123.83	115.17	177.83	296.67	38.5	23.67
"gene:Rv2255c"	106.5	33.5	100.33	455.67	681	497.92	640.92	291.42	171.67	999	813	386.42	100.67	580.83	817.08	491.5	265.67	283.17	504.83	856.16	75.83	62.5
"putative_UTR:m2529175_2529340"	153.33	60.5	150.67	534.33	843.33	592.75	786.58	357.08	204.17	1156.33	926.33	435.42	111.67	641.83	963.91	509.33	331.17	321.67	699.5	1228.5	78.67	60.17
"gene:Rv2256c"	722	357.83	670.33	2263.83	3319.66	2365.08	3030.25	1467.25	1014.17	4519.83	3391.66	1586.42	371.83	2114.67	2821.25	2036.33	1076	1197	2811.66	4759.66	501	392.5
"putative_UTR:m2529875_2530003"	233.5	123	240.33	900	1143.67	834	1048.5	549	315.83	1778.33	1199	510.17	76.17	588.33	744.33	467.67	230.5	232.83	1094.33	1776	104	93.33
