"SRR5689224_sorted"	"SRR5689225_sorted"	"SRR5689226_sorted"	"SRR5689227_sorted"	"SRR5689228_sorted"	"SRR5689229_sorted"	"SRR5689230_sorted"	"SRR5689231_sorted"	"SRR5689232_sorted"	"SRR5689233_sorted"	"SRR5689234_sorted"	"SRR5689235_sorted"
"gene:Rv2019"	439.75	375.75	1433	1941.42	735.58	247.83	126.33	131	206.33	180	401.42	817.67
"putative_UTR:m2266338_2266420"	116.33	103.58	127	128.5	450.17	247.92	33.08	28.5	28.33	35.5	953.17	697.42
"gene:Rv2020c"	216.25	205.67	243.33	328.58	1406.69	728.33	119.25	100.92	85.5	77.42	2878.87	1570.31
"putative_UTR:m2266721_2266804"	116.42	126.08	157.33	225.08	1140.36	570.25	112.58	104	58	59.42	2192.37	1002.48
"gene:Rv2021c"	300.92	313.25	445.17	558.92	2775.44	1539	253.08	241.5	136.33	115.42	4841.04	2277.65
"putative_sRNA:p2267109_2267566"	163	130.83	694.33	891.5	134.83	53.5	10	10.5	15.5	25.5	33	57.5
"gene:Rv2022c"	326.25	339.58	391.5	478.83	3509	2234.75	381.92	344.75	141.67	154.08	4861.17	2189
"gene:Rv2023c"	279.5	328.67	106	178.83	327.5	92.17	407.92	381	77.33	118.67	91.83	169.67
"putative_UTR:m2268117_2268267"	258.83	310.5	91	128.5	282.5	58	253	250.42	51.5	100.33	76.67	139.67
"gene:Rv2024c"	1430.92	1468.17	464.5	660	1070.67	425.33	604.83	402.67	416.5	354.5	662.5	865.83
"putative_sRNA:p2270454_2271045"	330	329	958.5	1497.17	315.33	72	102	66.5	27.33	54.5	86	95
"gene:Rv2025c"	586.5	616.33	609.33	776.5	3006	2579.92	1294.25	1082.67	144.5	106.5	3479.5	2541.67
"gene:Rv2026c"	332.17	320.17	237	347.17	792.17	268.25	244.83	195.67	122.67	108	392.67	478.83
"gene:Rv2027c"	1454.91	1245.2	403.5	586.42	2713.68	924.67	1774.29	1186.69	183.83	167	1075	1268.5
"putative_UTR:m2274509_2274568"	459.58	408.2	15	27.5	906.43	115.67	1638.46	1048.03	10	12	185.75	308.33
"gene:Rv2028c"	5763.7	5194.45	272.5	464	10210.09	1419.5	26930.46	17152.09	204.5	162.33	2253.83	4271.08
"putative_sRNA:p2274787_2274930"	68.83	61.5	284	381.83	104	23	31.33	32.67	74	57	36.5	72.5
"gene:Rv2029c"	9756.53	8590.03	1012.83	1668.83	20139.58	3775.67	64400.5	39319.38	1092.42	848.5	4163.25	7815
"gene:Rv2030c"	88532.46	94753.73	32632.58	53058.43	246296.66	40462.45	839484.53	549368.66	29154.73	30284	42730.58	82686.41
"putative_sRNA:p2277651_2277949"	160.17	180.17	230	378.67	235.5	90	356.58	306.67	72.67	72	134.83	256.5
"gene:Rv2031c"	68966.6	72471.95	46178.25	72930.88	216989.96	28396.23	637075.07	488205.19	28309.9	33648	25114.17	68494.83
"putative_UTR:m2278933_2278962"	8626.55	8154.17	5811.33	9567.28	27185.05	3703.12	73479.19	56281.26	3631.83	4472.33	2557.58	8808.42
"putative_UTR:p2279104_2279128"	300.5	314.58	508.67	655.98	1521.83	429.83	1260.37	955.87	356.78	418.17	185.5	485.42
"gene:Rv2032"	7162.73	8199.9	6829.67	9709.9	46340.53	10496.92	41891.51	28028.4	5499.62	5727.58	5673.33	14068.92
"putative_UTR:p2280125_2280489"	1291.32	1455.9	1022.5	1422.58	10580.03	1771.67	8724.48	4611.62	839.75	875.92	988.83	2651.17
"gene:Rv2033c"	1569.83	1616.33	1292.5	1932.42	1113.5	400.67	1137.17	614.5	61.67	97	356	406.5
"gene:Rv2034"	172.33	181.67	2591.67	3573.67	7663.87	5242.92	412	367.33	255.83	153.5	22721.75	10325.67
"gene:Rv2035"	223	192.75	3053.83	3929.9	4708.7	5941.17	212.75	216.83	261.67	179	22361.2	13901.53
"gene:Rv2036"	388.92	411	2795.83	3818.57	3211	3828.5	339.75	305.83	581.03	421.83	26623.87	14380.53
"putative_sRNA:m2282246_2282446"	78	78.33	886.5	904.33	511.42	282.25	106	114	149	112	134.17	557.58
"putative_UTR:p2282741_2282968"	41.33	41.08	652.5	872.83	372.42	490.17	29.67	27	91.87	62.83	3358.25	1745.42
"gene:Rv2037c"	1019	928.5	670	846.5	2188.83	1060.67	754.33	585.08	817.5	427	910	2828.58
"gene:Rv2038c"	463.33	378.33	125.5	188	219.33	59	287.75	194.42	241.33	150	81.5	178.83
"gene:Rv2039c"	391.83	418.5	113	126	215.5	54.5	233.08	190.17	200.67	146	62.75	162.83
"gene:Rv2040c"	627.58	581.5	161	246.33	332.08	69.5	361.08	270.17	388.33	240.5	107.58	214.33
"putative_sRNA:p2286450_2286701"	107	131.5	204.33	334	187.83	67	113.5	140	133.5	72.5	52.83	97
"gene:Rv2041c"	942.75	821.5	460.5	663.33	756.83	190	687.83	531.83	828.83	538.5	228.83	681.5
"gene:Rv2042c"	1445.17	1534.03	1353.25	1934.5	1487.58	433.67	1575.12	1460	1710.5	1206.33	734.5	2038.08
"putative_sRNA:p2288415_2288554"	66.5	78	92	99.33	171.83	111.17	31	18	23.5	21	77	85.5
"gene:Rv2043c"	2479.83	2483.95	2915.25	3881.67	2597.67	645.17	3868.7	4245.67	3105.92	2277.92	1103.5	3460
"putative_sRNA:p2288947_2289380"	308.83	337.5	262.5	404.5	813.67	194.5	352.5	209	235.5	212.5	158.17	189
"gene:Rv2044c"	109.25	125.42	68.83	123.42	110.67	21.83	58	56	45	37.5	48.5	88.33
"putative_UTR:m2289635_2289684"	86.42	96.7	23.33	32.17	93.17	10.83	55.5	39.5	39.17	32	41.33	85.33
"gene:Rv2045c"	1705.92	1790.28	541.33	726.92	1983.58	408.17	1657.5	1195.33	785.17	519	950.17	2228.17
"gene:Rv2046"	678.5	602.33	193.5	321.25	401.33	108	280.08	198.33	119	140.5	128.5	370.25
"gene:Rv2047c"	4829.58	4936.28	1366.33	2027.67	1052.33	254.5	3268.67	2986.33	836	1195	323.5	892.25
"gene:Rv2048c"	27450	27561.53	8989.75	13247.5	7456.17	1550.83	27433.5	26159.67	5345.33	7750	2808.08	7869.83
"gene:EBG00000313323"	1	1	2	5.5	0	0	0	0	0	0	2	0
"putative_sRNA:p2300448_2300792"	98	102.33	76.5	98.83	54	18	22.5	8	59	35	15	71.33
"putative_UTR:m2306987_2307176"	614.58	627.67	214.75	268	349	102.33	260.58	303.33	79.83	155.67	77.67	299.83
"gene:Rv2049c"	888.17	936.75	116.83	187.5	706.5	205.08	457.67	284.95	84.42	129	165.67	314.83
"putative_UTR:m2307518_2307578"	652.33	789.75	87.33	148.17	812.33	232.08	326.17	208.62	60.92	118	230.17	425.33
"putative_UTR:p2307759_2307820"	192.17	172.92	216.33	297.75	1287.75	580.83	179.67	145.92	158.17	100.25	662.33	994.83
"gene:Rv2050"	1022	977.92	1137	1518.2	6991.62	2763.42	837.5	692.58	903.58	601.08	4812.92	7341
"putative_UTR:m2307823_2308130"	1255.92	1110.92	159	179.75	392.17	93.83	283	217.08	82	147.33	473.25	387.67
"gene:Rv2051c"	10120.5	8836.17	828.5	1134.08	4217.83	1292.33	5040.42	3685	576.5	739	9688.58	9936
"putative_UTR:p2308157_2308469"	513	451.67	756.5	996.28	3842.12	1547.92	326.83	241	489.42	360.17	2693.42	4958.5
"putative_sRNA:p2308938_2309173"	21.5	16.33	229	294.5	160.5	88	6	8.5	14.5	19.5	70.83	391
"putative_UTR:m2310808_2310912"	514.87	506.7	61	84.83	299.03	114.33	350.33	177	34.5	46.17	729	918.25
"gene:Rv2052c"	7878.12	7263.37	1032.17	1475.33	5572.87	2720.17	8432.67	4760.75	573.33	573.5	14601.61	18541.08
"gene:Rv2053c"	4402.67	4042.33	748	1068.33	8291.33	3621.33	3089.42	1716.92	413	391.5	14054.12	16758
"putative_sRNA:m2313093_2313235"	116.83	119.5	37.5	53.5	88	26	81.83	59.5	29.83	34.5	21.5	56.83
"gene:Rv2054"	1947.42	2216	195	242	615.92	115	1627.83	2071.42	148.33	252.33	173.33	363.75
"putative_UTR:p2313839_2313957"	442.08	451.83	51	59.5	146.67	28.33	358	411.5	43.83	98.83	35.83	85
"gene:Rv2055c"	878.5	883.87	91.83	103.67	260.33	38.5	416	201	38.83	66.33	65.5	90.67
"gene:Rv2056c"	522.58	525.12	46.17	46.33	140.08	25.17	153.83	76	12.5	30	22.67	59.33
"gene:Rv2057c"	335.92	314.42	33.67	43	151.58	26.67	106.83	53.67	15.83	19.67	29.33	76.33
"gene:Rv2058c"	533.33	484	57.33	73.5	164	28.67	157.17	62.5	11.33	21.67	33.83	67.67
"putative_UTR:p2315140_2315173"	65.67	65.25	25.33	27.5	41	9.5	32.5	15.83	10	7	9	17.83
"gene:Rv2059"	1122.08	1107.83	284.83	337.5	492.17	113	538.83	346.58	135.33	134.58	178.17	186
"putative_UTR:m2316231_2316680"	1747	1687	117.5	182	939.92	184.83	1726.17	1747.92	153.33	318.5	299.5	833.67
"gene:Rv2060"	161.92	137.83	27	28	38.83	6	85	55.42	17.33	15.58	11.17	23.67
"gene:Rv2061c"	1240.83	1251.33	79.5	105	1097.42	316.83	1044	844.58	109.33	148.5	372.67	869.17
"gene:Rv2062c"	4958.5	5198.92	1574.5	2168.67	2040.75	501.33	2595.83	2166.5	295.5	576.5	488.83	907.75
"gene:Rv2063"	155.83	146.5	65	103.33	152.5	54	295.73	305	34.33	33.5	62.33	98.33
"gene:Rv2063A"	305.83	362.83	99.83	164.5	206.42	60.33	263.4	200.17	111.67	128.67	90.33	182.5
"gene:Rv2064"	2068.08	2098.33	515.17	816.67	1167.92	352.33	1575.83	1163.33	750	719	637.5	1752
"gene:Rv2065"	1347.92	1364.5	221.33	256.67	725.33	254	815.17	595.42	191.17	191.58	344.83	605.75
"gene:Rv2066"	2270.42	2368.17	172.5	245.5	956.83	229.5	1595.5	1227.25	325.58	330.5	478.67	856.17
"putative_UTR:m2324603_2324646"	137.08	143.33	91	128.67	71.17	10.5	55.67	48.33	7.83	25	24.83	72.5
"gene:Rv2067c"	2184.17	1980.5	716.67	1029.33	1657.5	389.33	563.75	431.17	184.5	286.83	378.33	887.83
"gene:Rv2068c"	2298	2022.58	1228	1635.75	1337.83	330.17	817.08	559.33	362.33	472	391.83	619.33
"gene:Rv2069"	2690.08	2559.67	136	180	1491.5	533	873.67	443.17	61	65	597.33	453.83
"gene:Rv2070c"	439.67	408.33	1282.83	1896.5	350.5	100	259	190.33	62	101.5	161.5	234.33
"gene:Rv2071c"	322.33	292.5	1174.33	1720.67	214.5	54	161.67	115.67	50.5	75.83	138	136.42
"gene:Rv2072c"	453	498.83	3234.5	4723.83	502.33	126.5	272.83	201.83	98.5	130.83	243.83	260.33
"putative_sRNA:p2329918_2330394"	267.5	252.83	126.5	166.5	267.5	94.5	123.83	59.5	100.5	132.5	83.5	94
"gene:Rv2073c"	253.33	254.67	2840.17	4123.5	463.25	159.83	158.33	117.5	60.5	92	255.33	237.33
"putative_UTR:m2330964_2331114"	24.5	24	1006	1355.33	101.08	18.5	26.33	18.5	20.5	28.5	43.5	43.83
"gene:Rv2074"	6210.42	6265.73	252.5	367.83	2582.25	1041.17	4217.17	2756.92	325.67	523.5	637.42	769.58
"putative_UTR:m2331328_2331414"	116.58	112.08	761.08	1101.25	106	27	76.5	42.5	18	25	54.33	80.33
"putative_UTR:p2331407_2331731"	2975.17	2931.23	129.33	181.33	1119.42	419.17	1470.67	796.92	120.33	211.33	289.67	376.08
"gene:Rv2075c"	1432.42	1402.25	7065.42	9730.83	1560.37	482.83	978.33	564.33	190.33	419.5	637.12	715.5
"putative_UTR:m2332880_2333036"	197	165.17	1032.25	1469.83	373.7	204.92	39.17	35.33	100.25	156.92	210.45	205.75
"gene:Rv2076c"	299	231.83	1642.33	2388.69	698.53	361.16	71.17	60.45	194	304.33	361	382.42
"putative_UTR:m2333289_2333322"	82	86	692.49	1080.44	296.2	155.83	26	20.95	84.17	151.83	136.33	152.08
"gene:Rv2077c"	8760.75	9068.33	17350.66	21593.19	25387.53	11126.92	9214.08	7710.62	9325.17	8957.42	13536.75	14583.25
"putative_sRNA:p2333751_2333880"	18	14.67	54.5	66.67	75.83	61.5	20.33	15	37.67	13.33	24.33	72.33
"gene:Rv2077A"	92.33	80	129.33	203.83	170.5	100.5	35	25	9	15.5	78.83	100
"gene:Rv2078"	189.33	156.08	99.5	115	177.5	60.25	89.83	99.67	40.5	33	46.5	77.17
"gene:Rv2079"	1142	1077.42	352.17	500.17	667.33	182.58	430.17	356	251.83	210.83	314.5	410.67
"putative_UTR:m2337218_2338064"	2214.42	2099.58	1692.5	2188.83	4687.42	2410.17	1304.5	1023	537.5	1030.67	2163.17	2225.08
"gene:Rv2080"	687.5	594.08	123	158	382	117.83	307	249.83	81.17	109.33	128.83	275.5
"putative_UTR:p2337870_2338708"	1765	1767.08	246.17	395.83	1228.67	282	1222.75	1363	536.25	554.08	423.67	861.58
"gene:Rv2081c"	730.08	694.08	286.33	414.25	971.33	440	383.67	292.67	342.33	514.5	492.75	705.17
"putative_UTR:m2338506_2338626"	301.67	274.25	135.33	207.42	696.42	305.17	157.5	98.83	115.67	195.17	303.83	301.08
"gene:Rv2082"	1684.83	1724.08	216	304.67	881.33	230.83	867.92	952.17	386.5	357.42	419.33	751.25
"putative_sRNA:m2339651_2339749"	92.5	93.5	68.5	88.75	72.5	6	84.5	69	16	34	29.5	32.83
"gene:Rv2083"	1852	1907.33	169.33	247.5	690.67	177	954.08	1048.17	314.5	381	338.17	692.5
"gene:Rv2084"	1980.78	2134.48	116.83	171	453.5	75.5	460.37	521.5	202.5	243	173.33	491
"putative_sRNA:m2342123_2342349"	18.5	20	117	172	91	27	15	19.33	30.5	27	41	49
"putative_UTR:p2342945_2343026"	435.36	418.06	10	14.67	51.17	9.5	88.2	106.58	32.33	43.33	22	60.33
"gene:Rv2085"	336.61	360.23	20.5	39.67	67.75	10	59.12	70.25	36.5	46.83	28	75
"gene:Rv2086"	99.25	98.58	36.5	38.5	50.08	9	10.5	10.5	21.17	21	10	36
"putative_sRNA:m2343590_2343954"	117.83	111.5	493	651.67	2592.58	2060.5	265.25	209	186	108	786.83	1325.17
"gene:Rv2087"	51.33	50.5	39.5	51	112	62.5	8	25.5	103	41	46.5	105.5
"gene:Rv2088"	721.17	730.83	165.5	179.33	750.5	269	302.5	189	141	161	337.33	1134.83
"putative_sRNA:m2345902_2346159"	59	63	67.33	94.17	87	66.5	44	41.5	90.83	43.5	44.5	114
"gene:Rv2089c"	298.5	288.83	222.33	327.5	331.08	130	196.5	180.5	212.83	135	162.25	459.5
"gene:Rv2090"	257.5	247.58	98.5	125.5	163.5	50.5	114.83	84	140.5	114.5	70	95.5
"putative_UTR:m2348344_2348557"	1798.83	1623.37	750	1065.5	1628.83	416.5	1382.83	1203.92	1927.5	1235.33	589.33	1963
"gene:Rv2091c"	5234.98	5393.15	2615	3735.75	6186.08	1753.67	7317.03	7904	4825.08	2950.5	2953.08	7821.5
"putative_UTR:m2349293_2349333"	547.65	539.2	243	284.75	457.5	138.33	591.87	650.42	392.75	276.58	218.92	580.67
"gene:Rv2092c"	10320.08	10149.04	1819.75	2533.9	3694.36	850.83	10113.85	7559.75	6344.83	5116.11	3222.03	5311.58
"putative_UTR:m2352055_2352102"	427.01	415.93	181.17	237.4	190.03	51.42	212.07	120	219.25	245.2	149.95	255.83
"gene:Rv2093c"	5979.68	6027.76	7302.58	10526.76	3813.86	1166.33	4061.96	3971.75	3220.41	3885.28	2461.28	4976.28
"gene:Rv2094c"	5308.98	5402.86	7698.83	11232.03	4379.58	1387.75	7338.15	8612.7	3320.83	3845.75	2664.25	5930.86
"putative_UTR:m2353298_2353364"	798.31	840.53	634.5	899.58	507	166.67	865.08	784.7	290.83	380.5	255.42	637.92
"gene:Rv2095c"	2412.61	2605.03	213.67	301.92	1178.25	232.67	754.92	546.08	219.05	208.83	412.42	1451.33
"gene:Rv2096c"	4174.58	4020.83	454.17	635	2434.67	583	1114.83	789.5	365.88	426.83	780	2595.17
"gene:Rv2097c"	7073.67	7050.75	891	1308.67	7474.33	2664.83	3636.17	2549.08	744	677.33	2121.5	5764.83
"putative_sRNA:p2356314_2356612"	99.75	101.75	108	137.5	193.5	51.5	49	35.33	102.5	81	61.5	103
"putative_sRNA:m2358264_2358471"	161	146	287	409.33	251.5	184.5	83.5	55	62.5	65	163	188.5
"gene:Rv2100"	209	186.67	83	131.25	132.33	33.83	189.17	149.08	15.5	18	32.83	76
"putative_sRNA:m2358595_2359370"	883.33	953.33	594	872.83	839.83	348.5	378.17	360.33	332.67	274.5	408.83	460.67
"putative_sRNA:m2359446_2359803"	2076.17	2399	899.83	1271.67	2678.42	1510.5	2088	2197.58	1309.83	994.5	859.17	1281.67
"putative_UTR:p2360180_2360239"	716.58	738.12	31.5	41	299.25	101.17	332.33	248	98.33	82.5	133.5	95.83
"gene:Rv2101"	9508.58	9153.46	588.5	810.25	3412.25	812	6592.28	4110.25	600.83	801.17	870.33	1265.83
"putative_UTR:p2363282_2363390"	664.91	708.43	34.17	35.08	164.83	26	563.7	362.92	34.67	54.67	53.5	87.33
"gene:Rv2102"	1830.25	1991.6	83.67	118.25	454.33	61.5	1438.2	961.25	134.17	174.33	141.83	257.67
"putative_sRNA:m2363452_2363540"	36.5	42	123	216.83	65	23.5	12.5	16	9	27	30	64
"putative_UTR:m2363963_2364085"	666.62	652.5	270	344.5	438	142.67	177	113.67	120.67	150.5	229.5	822.5
"gene:Rv2103c"	1383.53	1283.83	603.5	782.08	887.5	350.67	334.67	220.17	198.5	225	498.17	1661.17
"putative_UTR:p2364108_2364133"	120.33	118.42	4	4.67	44.33	2	56.17	38.67	9.83	16	6.83	14.5
"gene:Rv2104c"	805.42	674.33	380.33	450.75	700.67	297.17	175	127.83	104.83	87.83	371	955
"putative_sRNA:m2364786_2365368"	728.67	576.17	379.5	500.33	1517.17	678.5	112.5	71.5	81	103.83	404.67	511.83
"gene:Rv2105"	85.17	107.67	169.5	267.92	93.5	29.5	63.83	61.5	12.5	27.83	36.58	68.67
"gene:Rv2106"	146.83	162.17	420.67	602.58	167	59.83	56.83	68.83	26.5	35.33	52.58	102.5
"putative_sRNA:p2367012_2367114"	174.5	192.83	45	65	685.33	118.83	83.5	65.5	20	15	208.33	180.33
"gene:Rv2107"	71.5	113.5	45	66.5	514	102	24	19	8	8.5	98.5	140.33
"gene:Rv2108"	239.25	244.17	105.25	140.67	932.67	214.17	207.53	183.67	49	58.5	327.5	285.83
"putative_UTR:p2368443_2368838"	231.92	257.17	161.75	223.67	673.33	193.67	209.53	243.67	77.5	94.5	346.5	324.33
"putative_UTR:m2368922_2368982"	937.98	933.33	303.67	413.92	633	181	353.42	213.17	322.83	413.67	247.83	509.33
"gene:Rv2109c"	7640.32	7161.17	2078	2942.25	4624.17	1483.33	2664.42	1927.92	1985.83	2305.5	2147.5	4121.92
"gene:Rv2110c"	11496	11105.2	7245	9762.58	9346.5	3416.75	6464.26	6032.95	4202.7	4746.08	4509.83	8387.91
"putative_sRNA:p2370572_2370694"	130.67	137.42	58.5	120.33	294.08	185	86	55.17	90	78	177	300
"gene:Rv2111c"	2603.03	2424.45	3582.91	4257.16	3369.66	1151.67	3570.26	3828.28	2020.61	1935.91	1569.91	2667.91
"putative_UTR:m2370793_2370904"	842.95	818.58	967.33	1087	899.83	304	1032.08	1051.08	482.83	461.5	399.41	669.75
"gene:Rv2112c"	6138.53	6354.83	1368.42	1834.83	2558.08	575.5	2936.08	2390.17	910.08	1057.5	728.42	1395.08
"gene:Rv2113"	817.17	902.33	244	325.25	592.67	265.33	315.25	198.17	77.67	161	174	363.5
"gene:Rv2114"	710.33	612.58	91.83	123.92	743.17	306.33	297.17	233.5	80.03	111	249.25	357.33
"putative_UTR:m2374020_2374460"	1982.42	1744.33	1898.33	2697.25	4751	1028.92	2731.37	2438.75	3433.5	3109.17	1311	2452
"putative_UTR:p2374458_2374590"	200.17	169.58	29.83	47.17	153.33	61	67.33	54.17	30.03	44.5	71.42	86.33
"gene:Rv2115c"	17370.83	17912.33	11761.67	16007.78	35452.92	6354.08	35392.03	37856.83	26606.42	20726.42	12029.33	38914.33
"putative_sRNA:p2376086_2376299"	70.83	76.33	190.83	228.33	395.33	360	125.83	109.83	50	53.83	230.33	899.67
"putative_UTR:m2376291_2376329"	504.92	636.83	536	779.37	1364.33	255.83	1128.75	1203.42	1028.83	797	514.33	1782.33
"gene:Rv2116"	698.33	578.33	163.5	228.5	836.75	347	254	196.33	50	65	209	650.33
"gene:Rv2117"	67.33	50.83	56.5	83.33	80	25.5	28.5	12.83	3	16	28.5	95.5
"gene:Rv2118c"	1267.5	1290.42	501.33	718.5	594.5	181.5	483.5	384	72.5	97	133.5	261.5
"gene:Rv2119"	861.33	905.67	101	142	401.5	135.5	404	273.08	26.5	51.5	56.5	115.5
"gene:Rv2120c"	910.17	884.58	250.33	322.5	1520.58	808.92	413.42	302.83	46.5	84	559.17	542.92
"putative_UTR:m2379728_2379754"	216.17	207.75	54.5	74	310.58	170.83	106.67	65.5	10.33	19	112	115.08
"gene:Rv2121c"	239.67	284.83	811	1061.25	579.75	217.17	81.33	82.67	51.33	68	284.33	597.83
"gene:Rv2122c"	34.5	40	447	567.08	188.25	60	11	15	25.33	17.5	32.5	212.83
"putative_UTR:p2381028_2381070"	1	0	83.17	107.67	18.5	4.5	2.5	0	5	5	0.5	49.25
"gene:Rv2123"	22	25.5	866.67	1086.33	236.83	33	20.83	10	28.83	19.5	44.5	713.58
"putative_UTR:m2382408_2382488"	386.37	414.08	165	207.5	479.17	71.33	296.25	301.58	183.83	257.83	155.83	446.87
"gene:Rv2124c"	13971.87	13216.33	4488.25	6125	19368.83	6058.17	8467.58	7335.92	4013.17	5154.33	10058.42	25706.45
"gene:Rv2125"	3220.92	3348.83	664	820.5	3380.67	822.67	1938.83	1520	851	742.5	1323	3957.17
"gene:Rv2126c"	247.5	282.75	293.33	494.33	196.33	78	145	151.5	91	76.5	136.5	306.83
"putative_UTR:p2388521_2388615"	793.25	716.2	241.83	262	1033.25	466.5	518.58	402.5	94.25	118.92	292.42	417.25
"gene:Rv2127"	7132.62	6575.57	650.83	851.83	3715.25	1961.58	1274	1016.5	232.25	311.92	1249.17	2299.5
"putative_sRNA:m2389654_2390010"	379.75	361.83	261.5	304	560.67	227.33	94.33	62	114	160.5	144.5	286.67
"gene:Rv2128"	1327.03	1197.03	129.5	153.83	720.33	279.25	264.25	226	43	65	232.25	466.83
"putative_UTR:m2390208_2390307"	94.83	92	68	88	164.83	51	59.17	53.17	37.17	46	58.33	93.33
"putative_UTR:p2390289_2390781"	1485.17	1310.17	252.17	302.33	737.33	244.33	169.58	145.17	50.67	74.67	203.92	514
"gene:Rv2129c"	1185.9	1212.86	650.12	862.67	1194	362.95	898.58	755.5	479.33	524.5	498	975.25
"putative_UTR:m2391190_2391214"	265.4	283.78	115.7	162.67	192.16	63.95	195.17	170.67	106.83	95.67	88.08	257.33
"gene:Rv2130c"	2880.1	2931.51	1203.28	1685.61	2297.53	983.78	2092.74	1858.45	1142.5	1039.36	1080.36	3252.19
"putative_sRNA:p2391995_2392524"	775.5	772.08	710.5	926	2146.25	590.17	236.17	106	168	258	316	535.67
"putative_UTR:m2392460_2392516"	358.36	381.81	142.58	187.12	370.36	148	434.5	400.86	190	191.7	183.12	433.86
"gene:Rv2131c"	4572.7	5067.81	2397	3376.87	4917.03	2605.17	5323.75	4973.53	2866.08	3021.2	3079.28	5392.03
"gene:Rv2132"	296	241.83	166.33	240.53	463.75	195.33	104.33	61.33	55.67	44.83	167.67	348.5
"putative_UTR:p2393642_2393688"	135.5	142.33	79.83	123.03	213.25	89.33	42.33	27.33	26.67	25.83	80.67	176.5
"gene:Rv2133c"	2141.67	2115.58	2037.83	2665.42	3918.58	1788.17	1729.78	1240	2585	3003.33	2188.42	6175
"gene:Rv2134c"	4406.03	4094.25	3967.17	5121.75	8618.17	3593.42	4761.78	3983.83	5175	5553.33	4515.42	11011.5
"putative_UTR:m2395238_2395300"	377.37	403.41	98.17	156.17	358.08	105.75	201.42	175	126	125.83	133.67	272.58
"gene:Rv2135c"	3511.82	3337.33	256.17	360.5	1272	425.67	1075.33	862.92	163	238.33	559.33	1459.58
"gene:Rv2136c"	6162.3	5835.62	576.75	739.28	5244.13	1954.69	2662.65	2154.22	710.96	980.08	1816.56	3802.23
"putative_UTR:m2396839_2396901"	4070.57	4468.65	328.42	435.28	5735.11	2025.02	4234.74	2931.64	1020.46	1229.41	2075.56	5323.57
"gene:Rv2137c"	18149.65	19872.32	1799.92	2345.28	33336.36	7786.02	29800.78	25979.39	6260.46	6208.91	7329.39	24417.98
"putative_UTR:p2397253_2397329"	444.83	488.67	121.5	164.33	1197.62	953.7	220.92	165.45	66.67	90.5	696.75	1071.67
"gene:Rv2138"	2391.17	2315.33	852.33	1111.33	3777.03	3341.87	1048.25	827.03	292.33	386.25	2150.58	3892.75
"putative_UTR:p2398407_2398719"	1765.5	1695.92	359.33	495.5	1488.75	1022.17	768.5	630.03	186.92	259.92	750.5	1332.92
"gene:Rv2139"	2635	2820.25	490.33	746	1690.17	1047	798.83	582.95	206.67	252.33	863.33	1906
"putative_UTR:m2399578_2399797"	109.83	112.75	161.33	243	261.58	239.67	109.17	110.58	59.17	56.83	67.5	156.83
"gene:Rv2140c"	425.08	445.75	482.67	659.67	992.5	1647.42	478.62	480.92	121.25	157.67	281.83	554.58
"putative_sRNA:p2399817_2400048"	381.33	353.33	123	171	255.83	130.67	90.33	60.33	49	36	127.33	333.67
"putative_UTR:m2400329_2400375"	71.58	71	55.83	74.17	137.67	243.75	58.78	83.83	10.08	18.33	31.83	76.25
"gene:Rv2141c"	1305.75	1373	1535.83	2064.5	1421.5	581.5	618.28	469.17	178.17	300.33	454.25	1038.58
"putative_sRNA:p2400406_2400622"	147.5	169	260	323.33	460.5	142	112.33	67.5	93	92.33	94.67	284.83
"putative_sRNA:m2401765_2401964"	27.5	21.5	205.33	287	60	23.75	4	4.5	10.5	12.17	25.25	107.5
"gene:Rv2142c"	416	490	501.5	637	891.42	479.17	132.25	132.25	93.67	134.5	385.75	1667.33
"gene:Rv2142A"	624.67	703.33	632	790.33	1490.42	751.83	396.75	454.42	139.17	181.5	647.08	2649.83
"gene:Rv2143"	1105.67	1255.33	935.83	1183.17	2862.67	1058	948.33	752.67	1447.67	1201.5	2286.67	3048.42
"putative_UTR:m2403952_2404164"	1170.25	1031.75	444.83	606.08	1273.62	250.5	674.67	422.42	155.33	296.58	293.67	515.92
"gene:Rv2144c"	3258.58	2820.86	738.33	972.75	3585.7	685.08	1567.28	1040	360.75	561.75	736.75	1335.83
"putative_UTR:m2404522_2404615"	1905.5	1577.11	375.83	519.92	1906.25	346.58	917.78	528.92	234.67	323.42	383.92	895.42
"gene:Rv2145c"	10318.66	9035.41	3623.17	4675.5	11655.03	2249.08	5473.92	3837.08	1807.83	2319.42	2271.08	5567.33
"putative_UTR:m2405399_2405665"	1712.67	1376.08	822.83	1080	2365.28	658.25	740.25	588.42	508.92	565	640.75	1308.25
"gene:Rv2146c"	1526.17	1351.58	1146.17	1606.5	2184.25	797.42	879.42	616	749.08	742.58	817.25	1343.58
"putative_UTR:m2405957_2406117"	1637.82	1488.28	323.5	521.5	1648.83	519.92	1543.45	1001.42	289	241.08	299.83	527.08
"gene:Rv2147c"	8353.23	7341.95	469.83	656.83	6643.5	2603.17	8517.45	6203.83	454.25	588.83	689	1191.58
"gene:Rv2148c"	1763.75	1687.08	156	215.17	870.67	220.5	703.67	433.83	172.5	242.58	296.08	971.83
"gene:Rv2149c"	3978.92	3981.17	514.83	790.5	2560.75	731.83	2607.57	1653.25	817.75	1084.92	950.92	3059.5
